key,summary,issue_type,status,status_category,station_count,go_live_date,marketing_status
"T4PO-627","Best Choice Cleaners and Classic Touch Dry Cleaners - 7st Add On (No Work Required) - Get TV on MP Computer","Sub-task","Done","Done","","",""
"T4PO-628","7st - Prestige Garment Care","New Customer v2","Done","Done",7,"2023-02-09",""
"T4PO-629","1st - Town and Country Cleaners","New Customer v2","Done","Done",1,"2023-01-09",""
"T4PO-630","5st - Cunningham Cleaners / 2001 Cleaners","New Customer v2","Done","Done",5,"2023-01-16",""
"T4PO-631","5st - Initially 2 brands- Cunningham Cleaners as well as 2001 Cleaners (2001 Cleaners will be phased out as a separate brand) - Get MP Pictures","Sub-task","Done","Done","","",""
"T4PO-632","5st - Initially 2 brands- Cunningham Cleaners as well as 2001 Cleaners (2001 Cleaners will be phased out as a separate brand) - Get TV on MP Computer","Sub-task","Done","Done","","",""
"T4PO-633","9st - Rainbow Cleaners","New Customer v2","Done","Done",9,"2023-01-03",""
"T4PO-634","Dove Cleaners - 1st Add On (No Work Required)","Station Add On","Done","Done",1,"2022-11-10",""
"T4PO-635","17st - Pinckard & Morgan Cleaners","New Customer v2","Done","Done",17,"2022-12-19",""
"T4PO-636","17st - Pinckard & Morgan Cleaners - Get MP Pictures","Sub-task","Done","Done","","",""
"T4PO-637","17st - Pinckard & Morgan Cleaners - Get TV on MP Computer","Sub-task","Done","Done","","",""
"T4PO-638","2st - Dove Cleaners (Belair St & 87 Avenue Rd)","New Customer v2","Done","Done",3,"2023-03-07",""
"T4PO-639","2st - Dove Cleaners (Yonge St)","New Customer v2","Done","Done",2,"2023-03-06",""
"T4PO-640","Best Choice Cleaners  - 2st (Work Required)","Station Add On","Done","Done",2,"2022-11-19",""
"T4PO-641","Clothing Care - 1st Add On (No Work Required)","Station Add On","Done","Done",1,"2022-11-14",""
"T4PO-642","8st - Wade Cleaners","New Customer v2","Done","Done",8,"2023-01-30",""
"T4PO-643","Victoria Cleaners - 4st Add On (No Work Required)","Station Add On","Done","Done",4,"2022-11-07",""
"T4PO-644","Canyon Cleaners - 1st Add On (No Work Required)","Station Add On","Done","Done",1,"2023-01-09",""
"T4PO-645","New England Dry Cleaners  - 2st (Work Required)","Station Add On","Done","Done",2,"2023-01-16",""
"T4PO-646","3st - CUSTOM CLEANERS. PRINCE AND NAKSH CORPORATION","New Customer v2","Done","Done",3,"2023-01-18",""
"T4PO-647","3st - Custom cleaners & Laundry - Get MP Pictures","Sub-task","Done","Done","","",""
"T4PO-648","3st - Custom cleaners & Laundry - Get TV on MP Computer","Sub-task","Done","Done","","",""
"T4PO-649","8st - Heritage Cleaners and Southern Laundry & Cleaners","New Customer v2","Done","Done",8,"2023-01-31",""
"T4PO-650","9st - Swannanoa Cleaners","New Customer v2","Done","Done",9,"2023-02-06",""
"T4PO-651","2st - Prestige Cleaners","New Customer v2","Done","Done",2,"2023-02-08",""
"T4PO-652","3st - The Preeners Custom Fabricare","New Customer v2","Done","Done",3,"2023-03-27",""
"T4PO-653","3st - Gardners Drycleaning","New Customer v2","Done","Done",3,"2023-02-13",""
"T4PO-654","1st - Lan's Cleaners","New Customer v2","Cancelled","Done",1,"2023-01-28",""
"T4PO-655","5st - DD French","New Customer v2","Done","Done",5,"2023-03-15",""
"T4PO-656","3st - 24-7 Cleaners","New Customer v2","Done","Done",3,"2023-03-17",""
"T4PO-657","Churchland going hosted 2st Touch Control","Touch Control - New Customer","Cancelled","Done",2,"2022-12-21",""
"T4PO-658","5st - Johan Test DBA","New Customer v2","Cancelled","Done",0,"2022-12-19",""
"T4PO-659","5st - SMRT Systems DBA","New Customer v2","Cancelled","Done",0,"2022-12-18",""
"T4PO-660","American Cleaners  - 2st (Work Required)","Station Add On","Done","Done",2,"2023-01-23",""
"T4PO-661","American Cleaners - 2st Add On (No Work Required) - Get MP Pictures","Sub-task","Done","Done","","",""
"T4PO-662","American Cleaners - 2st Add On (No Work Required) - Get TV on MP Computer","Sub-task","Done","Done","","",""
"T4PO-663","3st - Normans Cleaners","New Customer v2","Done","Done",3,"2023-01-30",""
"T4PO-664","5st - Admiral Cleaners & CRDN of West Atlanta & NW Georgia","New Customer v2","Done","Done",5,"2023-03-16",""
"T4PO-665","6st - Clemson Cleaners","New Customer v2","Done","Done",6,"2023-03-09",""
"T4PO-666","Miss Hefferman TC  1ST hosted","Touch Control - New Customer","Done","Done",1,"",""
"T4PO-667","8st - Columbus Cleaners","New Customer v2","Done","Done",8,"2023-03-08",""
"T4PO-668","12st - Ecoclean Austin","New Customer v2","Done","Done",12,"2023-04-03",""
"T4PO-669","2st - Spartan Cleaners","New Customer v2","Done","Done",2,"2023-02-21",""
"T4PO-670","Bailey's Cleaners  - 3st (Work Required)","Station Add On","Done","Done",3,"2023-03-20",""
"T4PO-671","7st - Superior Cleaners & Tailors","New Customer v2","Done","Done",8,"2023-03-01",""
"T4PO-672","2st - Churchland Cleaners","New Customer v2","Done","Done",2,"2023-02-28",""
"T4PO-673","2st - Churchland Cleaners - Get MP Pictures","Sub-task","Done","Done","","",""
"T4PO-674","2st - Churchland Cleaners - Get TV on MP Computer","Sub-task","Done","Done","","",""
"T4PO-675","6st - Robertson Cleaners","New Customer v2","Done","Done",6,"2024-03-27",""
"T4PO-676","1st - Alco Dry Cleaners","New Customer v2","Done","Done",1,"2023-03-25",""
"T4PO-677","8st - Parkers Dry Cleaners","New Customer v2","Done","Done",8,"2023-05-09",""
"T4PO-678","2st - Custom Fresh Dry Cleaning","New Customer v2","Done","Done",2,"2023-05-09",""
"T4PO-679","0st - Testing","New Customer v2","Cancelled","Done",0,"2023-01-25",""
"T4PO-680","3st - Exclusive Cleaners","New Customer v2","Done","Done",3,"2023-03-02",""
"T4PO-681","14st - Mark's Cleaners","New Customer v2","Done","Done",14,"2023-03-20",""
"T4PO-682","2st - Joseph Dry Cleaner","New Customer v2","Done","Done",2,"2023-04-04",""
"T4PO-683","4st - Town and Country Cleaners","New Customer v2","Done","Done",4,"2023-03-16",""
"T4PO-684","14st - Marberry Cleaners","New Customer v2","Done","Done",14,"2023-03-13",""
"T4PO-685","14st - Marberry Cleaners - Get MP Pictures","Sub-task","Done","Done","","",""
"T4PO-686","14st - Marberry Cleaners - Get TV on MP Computer","Sub-task","Done","Done","","",""
"T4PO-687","One Stop - 2st Add On (No Work Required)","Station Add On","Done","Done",2,"2023-02-08",""
"T4PO-688","Town and Country Cleaners  - 4st (Work Required)","Station Add On","Done","Done",4,"2023-04-03",""
"T4PO-689","4st - Service Master Restore","New Customer v2","Done","Done",4,"2023-02-24",""
"T4PO-690","3st - Service Master Restore - Get MP Pictures","Sub-task","Done","Done","","",""
"T4PO-691","3st - Service Master Restore - Get TV on MP Computer","Sub-task","Done","Done","","",""
"T4PO-692","30st - Reids Dry Cleaners","New Customer v2","Done","Done",34,"2023-03-20",""
"T4PO-693","Super Suds Laundry - 1st Add On (FAPS)","Station Add On","Done","Done",1,"2023-02-23",""
"T4PO-694","Prestige Garment Care 3 Counter Stations","Station Add On","Done","Done",3,"2023-02-13",""
"T4PO-695","6st - Look Sharp","New Customer v2","Done","Done",6,"2023-07-05",""
"T4PO-696","4st - Personal Cleaners and Tailors","New Customer v2","Done","Done",4,"2023-03-29",""
"T4PO-697","5st - Dewitt Cleaners","New Customer v2","Done","Done",5,"2023-05-02",""
"T4PO-698","2st - Earl Cleaners","New Customer v2","Cancelled","Done",2,"2023-10-28",""
"T4PO-699","4st - Fresh Cleaners and Alterations","New Customer v2","Done","Done",4,"2023-06-01",""
"T4PO-700","3st - Mr. Classic Dry Cleaners","New Customer v2","Done","Done",3,"2023-04-17",""
"T4PO-701","Care Cleaners  - 1st (Work Required)","Station Add On","Done","Done",1,"2023-03-24",""
"T4PO-702","2st - Econo and Star Cleaners","New Customer v2","Done","Done",2,"2023-05-08",""
"T4PO-703","D&K Cleaners  - 3st (Work Required)","Station Add On","Done","Done",3,"2023-04-03",""
"T4PO-704","5st - Georges Cleaners","New Customer v2","Done","Done",4,"2023-05-02",""
"T4PO-705","8st - Ace Cleaner","New Customer v2","Done","Done",10,"2023-06-12",""
"T4PO-706","2st - Fru Hang AS","New Customer v2","Done","Done",2,"2023-07-06",""
"T4PO-707","2st -   The Clean Company India","New Customer v2","Cancelled","Done",2,"2024-12-28",""
"T4PO-708","1st - Mr. Discount Cleaners","New Customer v2","Done","Done",1,"2023-03-29",""
"T4PO-709","3st - Glam-O-Rama Cleaners ","New Customer v2","Done","Done",3,"2023-12-12",""
"T4PO-710","4st - Custom Cleaners","New Customer v2","Done","Done",4,"2023-07-06",""
"T4PO-711","1st - Clean Xpress","New Customer v2","Done","Done",1,"2023-04-20",""
"T4PO-712","Adrians Super Laundromat","Touch Control - New Customer","Done","Done",1,"2023-03-07",""
"T4PO-713","2st - The Dry Cleaners","New Customer v2","Done","Done",2,"2023-06-06",""
"T4PO-714","kennythekleener  - 1st (Work Required)","Station Add On","Done","Done",1,"2023-04-07",""
"T4PO-715","1st - Marlos Cleaners","New Customer v2","Done","Done",1,"2023-04-24",""
"T4PO-716","Fox Cleaners  - 1st (Work Required)","Station Add On","Done","Done",1,"2023-03-31",""
"T4PO-717","2st - Sun Ray Garment Care","New Customer v2","Cancelled","Done",2,"2023-08-05",""
"T4PO-718","5st - SCV Cleaners","New Customer v2","Done","Done",5,"2023-06-12",""
"T4PO-719","5st - MAC'S DRY CLEANERS","New Customer v2","Done","Done",5,"2023-08-29",""
"T4PO-720","8st - Lindeman's Cleaning","New Customer v2","Done","Done",8,"2023-05-17",""
"T4PO-721","3st - Dones Dry Cleaners","New Customer v2","Done","Done",3,"2023-05-16",""
"T4PO-722","7st - Barry's Cleaners & Launderers","New Customer v2","Done","Done",7,"2023-06-29",""
"T4PO-723","13st - Renseriet","New Customer v2","Done","Done",13,"2023-04-15",""
"T4PO-724","6st - Town & Country Cleaners","New Customer v2","Done","Done",6,"2023-05-24",""
"T4PO-725","2 st - Eleganza Dry Cleaners","New Customer v2","Done","Done",2,"2023-06-05",""
"T4PO-726","6st - Tintoreria Bosques","New Customer v2","Done","Done",6,"2023-05-24",""
"T4PO-727","2st - Couture Clean New York","New Customer v2","Done","Done",2,"2023-05-09",""
"T4PO-728","6st - Foothills Cleaners","New Customer v2","Done","Done",6,"2023-06-13",""
"T4PO-729","3st - Pinstripe Garment Care","New Customer v2","Done","Done",3,"2023-05-11",""
"T4PO-730","3st - University Park Cleaners","New Customer v2","Done","Done",3,"2023-05-16",""
"T4PO-731","2st - The Village Cleaners","New Customer v2","Done","Done",2,"2023-06-20",""
"T4PO-732","7st - Village Cleaners and Valet Cleaners","New Customer v2","Done","Done",7,"2023-08-09",""
"T4PO-733","10st - United Cleaners","New Customer v2","Done","Done",10,"2023-08-02",""
"T4PO-734","Sunshine Cleaners  - 2st (Work Required)","Station Add On","Done","Done",2,"2023-05-22",""
"T4PO-735","2st - Browns Cleaning and Laundry","New Customer v2","Done","Done",2,"2023-05-31",""
"T4PO-736","2st - Quality Dry Cleaners","New Customer v2","Done","Done",2,"2023-06-05",""
"T4PO-737","3st - Capt Keith's Classic Cleaners","New Customer v2","Done","Done",3,"2023-06-22",""
"T4PO-738","14st - Sandy's Cleaners","New Customer v2","Done","Done",14,"2023-07-24",""
"T4PO-739","V Cleaners  - 1st (Work Required)","Station Add On","Done","Done",1,"2023-06-08",""
"T4PO-740","1st - Fresh & Clean Garment Care","New Customer v2","Done","Done",1,"2023-06-06",""
"T4PO-741","4st - La Nouvelle Cleaners","New Customer v2","Done","Done",4,"2023-06-14",""
"T4PO-742","2st - Cross Country Cleaners","New Customer v2","Done","Done",2,"2023-06-26",""
"T4PO-743","6st - A1 Cleaners","New Customer v2","Done","Done",5,"2023-06-28",""
"T4PO-744","14st - Old Town Dry Cleaners","New Customer v2","Done","Done",12,"2023-09-07",""
"T4PO-745","2st - Midtown Cleaners & Tailoring","New Customer v2","Done","Done",2,"2023-06-13",""
"T4PO-746","2st - Midtown Cleaners & Tailoring - Get MP Pictures","Sub-task","Done","Done","","",""
"T4PO-747","2st - Midtown Cleaners & Tailoring - Get TV on MP Computer","Sub-task","Done","Done","","",""
"T4PO-748","6st - B&C Cleaners","New Customer v2","Done","Done",6,"2023-07-17",""
"T4PO-749","4st - Ricky's Dry Cleaners and Excello Cleaners","New Customer v2","Cancelled","Done",4,"2023-07-12",""
"T4PO-750","4st - Kelly's Cleaners","New Customer v2","Done","Done",4,"2023-06-27",""
"T4PO-751","Sudsies Cleaner  - 2st (Work Required)","Station Add On","Done","Done",2,"2023-05-22",""
"T4PO-752","Nanak 1 Station Touch Control Hosted","Touch Control - New Customer","Done","Done",1,"2023-05-11",""
"T4PO-753","2st - A French Cleaners","New Customer v2","Done","Done",2,"2023-06-29",""
"T4PO-754","7st - Victory Cleaners","New Customer v2","Done","Done",7,"2023-08-02",""
"T4PO-755","Lincoln Laundromat TC hosted","Touch Control - New Customer","Done","Done",1,"2023-05-12",""
"T4PO-756","Al Phillips/Timeless - 38st (Work Required)","Station Add On","Done","Done",51,"2023-09-25",""
"T4PO-757","Timeless Cleaners (after brand switch) - 38st Add On (No Work Required) - Get MP Pictures","Sub-task","Done","Done","","",""
"T4PO-758","Timeless Cleaners (after brand switch) - 38st Add On (No Work Required) - Get TV on MP Computer","Sub-task","Done","Done","","",""
"T4PO-759","5st - Iron and Steam Modern Cleaners","New Customer v2","Done","Done",5,"2023-07-10",""
"T4PO-760","13st - Oak Park Cleaners","New Customer v2","Done","Done",13,"2023-07-19",""
"T4PO-761","4st - Tysunn Dry Cleaners","New Customer v2","Done","Done",4,"2023-06-05",""
"T4PO-762","2st - Colony French Cleaners","New Customer v2","Done","Done",2,"2023-08-16",""
"T4PO-763","4st - Custom Care Dry Cleaning","New Customer v2","Done","Done",4,"2023-08-02",""
"T4PO-764","6st - Vogue Cleaners","New Customer v2","Done","Done",6,"2024-03-04","Canceled"
"T4PO-765","Fulp Drycleaners  - 1st (Work Required)","Station Add On","Done","Done",1,"2023-07-20",""
"T4PO-766","10st - Courtesy Cleaners","New Customer v2","Cancelled","Done",10,"2024-12-28",""
"T4PO-767","1st - Mr. Cleaners","New Customer v2","Done","Done",1,"2023-08-07",""
"T4PO-768","4st - Sunshine Cleaners & Laundry","New Customer v2","Done","Done",4,"2023-07-31",""
"T4PO-769","5st - Majik Touch Cleaners","New Customer v2","Done","Done",5,"2023-08-28",""
"T4PO-770","9st - Chandler's Cleaners & Laundry","New Customer v2","Done","Done",9,"2023-09-13",""
"T4PO-771","3st - Service Cleaners","New Customer v2","Done","Done",3,"2024-02-01",""
"T4PO-772","1st - Fabrilove","New Customer v2","Cancelled","Done",1,"2023-09-16",""
"T4PO-773","3st - Dry Clean Express - Rialto, CA","New Customer v2","Done","Done",3,"2023-08-03",""
"T4PO-774","3st - Clean Clothes Cleaner","New Customer v2","Done","Done",3,"2023-08-23",""
"T4PO-775","7st - E & R Laundry & Dry Cleaners","New Customer v2","Cancelled","Done",7,"2024-02-24",""
"T4PO-776","7st - E & R Laundry & Dry Cleaners - Get MP Pictures","Sub-task","Done","Done","","",""
"T4PO-777","7st - E & R Laundry & Dry Cleaners - Get TV on MP Computer","Sub-task","Done","Done","","",""
"T4PO-778","Natures Touch Cleaners  - 1st (Work Required)","Station Add On","Done","Done",1,"2023-06-27",""
"T4PO-779","4st - Imperial Laundry & Dry Cleaning","New Customer v2","Done","Done",4,"2023-09-01",""
"T4PO-780","5st - Plaza Del Sol Cleaners (Plant) - Plaza II Cleaners (Drop) (Work Required)","Station Add On","Done","Done",5,"2023-08-17",""
"T4PO-781","16st - Corry's Fine Dry Cleaning for all stores except Proctor and Pearl stores DBA as  New Era Cleaners","New Customer v2","Done","Done",16,"2023-09-18",""
"T4PO-782","Town and Country Cleaners - 2st Add On (FAPS)","Station Add On","Done","Done",2,"2023-06-26",""
"T4PO-783","6st - White Dove Cleaners 2.0","New Customer v2","Done","Done",7,"2023-09-14",""
"T4PO-784","The Dry Cleaners - 1st Add On (No Work Required)","Station Add On","Done","Done",1,"2023-08-21",""
"T4PO-785","4st - The Cleaning Locker","New Customer v2","Cancelled","Done",4,"2024-02-03",""
"T4PO-786","14st - Nu Way Cleaners - White Plains, NY","New Customer v2","Done","Done",14,"2023-11-14",""
"T4PO-787","ABC Cleaners AZ 2 TC Stations","Touch Control - New Customer","Done","Done",2,"",""
"T4PO-788","6st - Brass Hanger","New Customer v2","Done","Done",6,"2023-08-21",""
"T4PO-789","2st - Hapuna Laundry","New Customer v2","Done","Done",2,"2023-09-06",""
"T4PO-790","4st - Excelsior Cleaners","New Customer v2","Cancelled","Done",4,"2024-02-15",""
"T4PO-791","6st - Carters Cleaners","New Customer v2","Done","Done",6,"2023-08-17",""
"T4PO-792","2st - Gulf Coast Cleaners TC","New Customer v2","Done","Done",2,"2023-09-03",""
"T4PO-793","10st - Vick's Cleaners","New Customer v2","Done","Done",10,"2023-08-24",""
"T4PO-794","1st - Kress Cleaners","New Customer v2","Cancelled","Done",1,"2023-10-14",""
"T4PO-795","8st - Williams Cleaners","New Customer v2","Done","Done",8,"2023-09-11",""
"T4PO-796","2st - Tavit's Dry Cleaners","New Customer v2","Cancelled","Done",3,"2024-01-06",""
"T4PO-797","Thrift D' Luxe - 22st Add On (No Work Required)","Station Add On","Done","Done",22,"2023-09-25",""
"T4PO-798","Thrift D' Luxe - 22st Add On (No Work Required) - Get MP Pictures","Sub-task","Done","Done","","",""
"T4PO-799","Thrift D' Luxe - 22st Add On (No Work Required) - Get TV on MP Computer","Sub-task","Done","Done","","",""
"T4PO-800","4st - Western Laundry & Dry Cleaning","New Customer v2","Done","Done",4,"2023-09-07",""
"T4PO-801","1st - Top Top Cleaners","New Customer v2","Done","Done",1,"2023-10-03",""
"T4PO-802","1st - Speedy Cleaners","New Customer v2","Cancelled","Done",1,"2023-09-06",""
"T4PO-803","Tintoreria Bosques  - 7st (Work Required)","Station Add On","Done","Done",7,"2023-07-25",""
"T4PO-804","Thornhill Royal Cleaner  - 1st (Work Required)","Station Add On","Done","Done",1,"2023-07-20",""
"T4PO-805","Thornhill Royal Cleaner - 1st Add On (No Work Required) - Get MP Pictures","Sub-task","Done","Done","","",""
"T4PO-806","Thornhill Royal Cleaner - 1st Add On (No Work Required) - Get TV on MP Computer","Sub-task","Done","Done","","",""
"T4PO-807","3st - Virginia Park Cleaners","New Customer v2","Done","Done",3,"2023-12-13",""
"T4PO-808","3st - Virginia Park Cleaners - Get MP Pictures","Sub-task","Done","Done","","",""
"T4PO-809","3st - Virginia Park Cleaners - Get TV on MP Computer","Sub-task","Done","Done","","",""
"T4PO-810","1st - Elegant Cleaners","New Customer v2","Done","Done",1,"2023-08-31",""
"T4PO-811","2st - Comet Drycleaners","New Customer v2","Done","Done",2,"2023-09-12",""
"T4PO-812","4st - Naturalee Cleaners","New Customer v2","Done","Done",4,"2023-10-05",""
"T4PO-813","Sunshine Cleaners  - 3st (Work Required)","Station Add On","Done","Done",3,"2023-08-08",""
"T4PO-814","Sunshine Cleaners - 3st Add On (No Work Required) - Get MP Pictures","Sub-task","Done","Done","","",""
"T4PO-815","Sunshine Cleaners - 3st Add On (No Work Required) - Get TV on MP Computer","Sub-task","Done","Done","","",""
"T4PO-816","C&R Quality Cleaners  - 4st (Work Required)","Station Add On","Done","Done",4,"2023-08-08",""
"T4PO-817","C&R Quality Cleaners - 3st Add On (No Work Required) - Get MP Pictures","Sub-task","Done","Done","","",""
"T4PO-818","C&R Quality Cleaners - 3st Add On (No Work Required) - Get TV on MP Computer","Sub-task","Done","Done","","",""
"T4PO-819","3st - NuWay Cleaners - Roxboro, NC","New Customer v2","Done","Done",3,"2023-09-20",""
"T4PO-820","5st - Deluxe Cleaners","New Customer v2","Done","Done",5,"2023-12-07",""
"T4PO-821","2st - Palms Dry Cleaners","New Customer v2","Cancelled","Done",2,"2023-09-27",""
"T4PO-822","Walnut Creek Cleaners  - 5st (Work Required)","Station Add On","Done","Done",5,"2023-08-11",""
"T4PO-823","2st - Skasik's Quality Cleaners","New Customer v2","Done","Done",2,"2023-11-07",""
"T4PO-824","8st - McPherson Cleaners","New Customer v2","Done","Done",8,"2023-10-04",""
"T4PO-825","1st - Veltri Cleaner","New Customer v2","Done","Done",1,"2023-10-18",""
"T4PO-826","Look Sharp Dry Cleaners  - 1st (Work Required)","Station Add On","Done","Done",1,"2023-09-18",""
"T4PO-827","3st - Hobson's Professional Dry Cleaning & Laundry","New Customer v2","Done","Done",3,"2023-10-12",""
"T4PO-828","2st - Seymour Dry Cleaners","New Customer v2","Done","Done",2,"2023-10-25",""
"T4PO-829","6st - Vogue Cleaners of Salisbury","New Customer v2","Done","Done",6,"2023-10-26",""
"T4PO-830","4st - Goodwins Glam O Rama","New Customer v2","Done","Done",4,"2023-11-09",""
"T4PO-831","4st - Miller’s Custom Cleaners ","New Customer v2","Done","Done",4,"2023-10-10",""
"T4PO-832","8st - M & M Cleaners","New Customer v2","Done","Done",8,"2024-03-19",""
"T4PO-833","Brite Touch and Cindy's by Brite Touch  - 8st (Work Required)","Station Add On","Done","Done",8,"2023-11-06",""
"T4PO-834","2st - BLE Cleaners","New Customer v2","Done","Done",2,"2023-09-20",""
"T4PO-835","10st - Ingram Cleaners & Laundry","New Customer v2","Done","Done",10,"2024-08-26",""
"T4PO-836","17st - Vinderen Rens AS","New Customer v2","Done","Done",17,"2025-01-13",""
"T4PO-837","23st - Vinderen Rens AS - Get MP Pictures","Sub-task","Done","Done","","",""
"T4PO-838","23st - Vinderen Rens AS - Get TV on MP Computer","Sub-task","Done","Done","","",""
"T4PO-839","Superclean Laundry non hosted to hosted","Touch Control - New Customer","Cancelled","Done",1,"",""
"T4PO-840","12st - Persnickety Cleaners","New Customer v2","Done","Done",12,"2023-10-30",""
"T4PO-841","Starbright Cleaners and Excell Cleaners  - 5st (Work Required)","Station Add On","Done","Done",5,"2023-10-12",""
"T4PO-842","2st - Farfalla Fluff n Fold","New Customer v2","Done","Done",2,"2023-10-11",""
"T4PO-843","6st - Alpine Cleaners","New Customer v2","Done","Done",6,"2023-10-19",""
"T4PO-844","17st - Medlin-Davis Cleaners and Lyons Restores (restoration)","New Customer v2","Done","Done",17,"2024-01-03",""
"T4PO-845","15st - Ross Cleaners","Station Add On","Done","Done",15,"2024-02-01",""
"T4PO-846","6st - Continental Cleaners","New Customer v2","Done","Done",6,"2024-10-25",""
"T4PO-847","Blue Ribbon Cleaners  - 1st (Work Required)","Station Add On","Done","Done",1,"2023-09-25",""
"T4PO-848","1st - Solle Cleaners","New Customer v2","Done","Done",1,"2023-11-15",""
"T4PO-849","6st - Quincy Cleaners","New Customer v2","Done","Done",6,"2023-11-06",""
"T4PO-850","1st - Meridian Cleaners","New Customer v2","Done","Done",1,"2023-11-08",""
"T4PO-851","8st - Mid Atlantic Leather Care","New Customer v2","Cancelled","Done",8,"",""
"T4PO-852","1st - Shaub's Dry Cleaning","New Customer v2","Done","Done",1,"2023-11-08",""
"T4PO-853","2st - New Pearl Cleaners","New Customer v2","Done","Done",2,"2024-01-23",""
"T4PO-854","2st - Moraga Clean-X-Press","New Customer v2","Done","Done",2,"2023-10-25",""
"T4PO-855","2st - Martin County Dry Cleaners","New Customer v2","Done","Done",3,"2023-11-09",""
"T4PO-856","1st - Veranda Falls Cleaners","New Customer v2","Done","Done",1,"2023-11-13",""
"T4PO-857","1st - Tradition Cleaners","New Customer v2","Done","Done",1,"2023-11-09",""
"T4PO-858","3st - ABC Cleaners","New Customer v2","Done","Done",3,"2023-12-13",""
"T4PO-859","5st - Trace Cleaners","New Customer v2","Done","Done",5,"2023-11-14",""
"T4PO-860","5st - Elite Dry Cleaners","New Customer v2","Done","Done",5,"2023-11-14",""
"T4PO-861","6st - D&D Cleaners","New Customer v2","Done","Done",6,"2023-10-24",""
"T4PO-862","2st - Dry Clean Super Center","New Customer v2","Done","Done",2,"2024-01-17",""
"T4PO-863","5st - Moline Kronberg Cleaners","New Customer v2","Done","Done",5,"2024-01-29",""
"T4PO-864","3st - Poway Cleaning Club","New Customer v2","Cancelled","Done",3,"2024-01-06",""
"T4PO-865","5st - Cameo Cleaners ","New Customer v2","Done","Done",5,"2024-02-12",""
"T4PO-866","Tintoreria Bosques  - 13st (Work Required)","Station Add On","Done","Done",13,"2023-11-21",""
"T4PO-867","3st - Sunray Cleaners","New Customer v2","Done","Done",3,"2023-11-29",""
"T4PO-868","5st - Star Cleaners","New Customer v2","Done","Done",5,"2023-11-27",""
"T4PO-869","2st - Brashier Polk Cleaners","New Customer v2","Done","Done",2,"2023-10-29",""
"T4PO-870","st - Brashier Polk Cleaners - Get MP Pictures","Sub-task","Done","Done","","",""
"T4PO-871","2st - Brashier Polk Cleaners - Get TV on MP Computer","Sub-task","Done","Done","","",""
"T4PO-872","2st - Royal Cleaners","New Customer v2","Done","Done",2,"2024-02-19",""
"T4PO-873","38st - Rick's Cleaners","New Customer v2","Done","Done",40,"2023-12-06",""
"T4PO-874","4st - Dixie Cleaners","New Customer v2","Done","Done",5,"2023-11-29",""
"T4PO-875","1st - Kenneth Village Cleaners","New Customer v2","Cancelled","Done",1,"2023-11-15",""
"T4PO-876","4st - GM Dry Cleaners","New Customer v2","Done","Done",4,"2024-06-12",""
"T4PO-877","Village Cleaner Prescott TC","Touch Control - New Customer","Done","Done",2,"2023-10-20",""
"T4PO-878","1st - Stegall Cleaners","New Customer v2","Done","Done",1,"2023-12-06",""
"T4PO-879","1st - Econo Cleaners Sherman Drive. - 1st Add On (FAPS)","Station Add On","Done","Done",1,"2023-10-31",""
"T4PO-880","3st - Price Cutter Cleaners","New Customer v2","Done","Done",3,"2024-03-05",""
"T4PO-881","4st - Fashion Cleaners","New Customer v2","Done","Done",4,"2023-11-15",""
"T4PO-882","3st - Laoman's Cleaners","New Customer v2","Done","Done",3,"2024-05-02",""
"T4PO-883","Walmo Cleaners Going hosted TC","Touch Control - New Customer","Done","Done",2,"2023-12-04",""
"T4PO-884","Go Green Dry Cleaners - 2st Add On (FAPS)","Station Add On","Done","Done",2,"2024-01-17",""
"T4PO-885","1st - Clean Laundry of Melbourne","New Customer v2","Done","Done",1,"2023-11-27",""
"T4PO-886","2st - Prestige Cleaners Suffern NY","New Customer v2","Cancelled","Done",2,"",""
"T4PO-887","2st - Twin Peaks  Cleaners","New Customer v2","Done","Done",2,"2023-12-20",""
"T4PO-888","3st - Master Garment Cleaners","New Customer v2","Done","Done",3,"2024-01-02",""
"T4PO-889","7st - Hi Tech Cleaners","New Customer v2","Done","Done",7,"2023-12-04",""
"T4PO-890","2st - Kodiak Cleaners","New Customer v2","Done","Done",2,"2024-01-17",""
"T4PO-891","11st - Fazio Cleaners","New Customer v2","Done","Done",11,"2024-02-01",""
"T4PO-892","4st - Super Dry Cleaners","New Customer v2","Done","Done",4,"2024-01-31",""
"T4PO-894","This is a test this is only a test  - 0st (Work Required)","Station Add On","Done","Done",0,"2023-11-04",""
"T4PO-895","14st - Nature's Best Cleaners","New Customer v2","Done","Done",14,"2024-09-30",""
"T4PO-896","Posh Cleaners Going hosted TC 1 ST","New Customer v2","Done","Done",1,"2023-11-15",""
"T4PO-897","3st - M'Pressed Cleaners","New Customer v2","Done","Done",3,"2024-01-08",""
"T4PO-898","Contempo Cleaners Touch Control going hosted","Touch Control - New Customer","Done","Done",4,"2023-11-15",""
"T4PO-899","3st - Luxury Clean","New Customer v2","Done","Done",3,"2024-10-28",""
"T4PO-900","Chico Express Cleaners  - 2st (Work Required)","Station Add On","Done","Done",2,"2023-12-04",""
"T4PO-901","0st - Test Cleaners Nov 30","New Customer v2","Cancelled","Done",0,"2023-12-02",""
"T4PO-902","0st - Test Cleaners Nov 30 - Get MP Pictures","Sub-task","Done","Done","","",""
